* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 10, 1, 1
14346, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
14347, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
14348, none, fokastudio:sculk_growth, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
14349, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
14350, none, fokastudio:sculk_growth, MONSTER, realmrpg_demons:imp, 10, 1, 3
14351, none, fokastudio:sculk_growth, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
14352, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
14353, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
14354, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
14355, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
14356, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
14357, none, fokastudio:sculk_growth, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
14358, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
14359, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
14360, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
14361, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
14362, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
14363, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
14364, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
14365, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
14366, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
14367, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
14368, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
14369, none, fokastudio:sculk_growth, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
14370, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
14371, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
14372, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
14373, none, fokastudio:sculk_growth, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
14374, none, fokastudio:sculk_growth, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
14375, none, fokastudio:sculk_growth, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
14376, none, fokastudio:sculk_growth, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
14377, none, fokastudio:sculk_growth, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
14378, the_end, stellarity:sculk_growth, MONSTER, alexsmobs:farseer, 30, 1, 1
14379, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 1
14380, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
14381, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
14382, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
14383, the_end, stellarity:sculk_growth, MONSTER, realmrpg_demons:chort, 10, 1, 2
14384, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
14385, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
14386, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
14387, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
14388, the_end, stellarity:sculk_growth, MONSTER, realmrpg_demons:demon, 10, 1, 3
14389, the_end, stellarity:sculk_growth, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
14390, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
14391, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
14392, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
14393, the_end, stellarity:sculk_growth, MONSTER, endermanoverhaul:end_enderman, 10, 1, 2
14394, the_end, stellarity:sculk_growth, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
14395, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
14396, the_end, stellarity:sculk_growth, MONSTER, realmrpg_demons:imp, 10, 1, 3
14397, the_end, stellarity:sculk_growth, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
14398, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
14399, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
14400, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
14401, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
14402, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
14403, the_end, stellarity:sculk_growth, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
14404, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
14405, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
14406, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
14407, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
14408, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
14409, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
14410, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
14411, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
14412, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
14413, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
14414, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
14415, the_end, stellarity:sculk_growth, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
14416, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
14417, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
14418, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
14419, the_end, stellarity:sculk_growth, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
14420, the_end, stellarity:sculk_growth, CREATURE, alexsmobs:endergrade, 10, 2, 6
14421, the_end, stellarity:sculk_growth, CREATURE, alexsmobs:spectre, 10, 1, 2
14422, the_end, stellarity:sculk_growth, CREATURE, alexsmobs:enderiophage, 10, 2, 2
14423, the_end, stellarity:sculk_growth, CREATURE, alexsmobs:cosmaw, 10, 1, 2
14424, the_end, stellarity:sculk_growth, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
14425, the_end, stellarity:sculk_growth, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 13
14426, the_end, stellarity:sculk_growth, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
14427, the_end, stellarity:sculk_growth, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
14428, the_end, stellarity:sculk_growth, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
14429, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:spider, 80, 4, 4
14430, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:zombie, 80, 4, 4
14431, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
14432, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:skeleton, 80, 4, 4
14433, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:creeper, 80, 4, 4
14434, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:slime, 80, 4, 4
14435, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:enderman, 5, 1, 4
14436, forest, biomesoplenty:seasonal_forest, MONSTER, minecraft:witch, 5, 1, 1
14437, forest, biomesoplenty:seasonal_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
14438, forest, biomesoplenty:seasonal_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
14439, forest, biomesoplenty:seasonal_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
14440, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 1
14441, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
14442, forest, biomesoplenty:seasonal_forest, MONSTER, quark:toretoise, 20, 2, 4
14443, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
14444, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
14445, forest, biomesoplenty:seasonal_forest, MONSTER, realmrpg_demons:chort, 10, 1, 2
14446, forest, biomesoplenty:seasonal_forest, MONSTER, scguns:cog_knight, 25, 1, 1
14447, forest, biomesoplenty:seasonal_forest, MONSTER, scguns:cog_minion, 0, 0, 0
14448, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
14449, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
14450, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
14451, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
14452, forest, biomesoplenty:seasonal_forest, MONSTER, realmrpg_demons:demon, 10, 1, 3
14453, forest, biomesoplenty:seasonal_forest, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
14454, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
14455, forest, biomesoplenty:seasonal_forest, MONSTER, scguns:dissident, 20, 1, 1
14456, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
14457, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
14458, forest, biomesoplenty:seasonal_forest, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
14459, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
14460, forest, biomesoplenty:seasonal_forest, MONSTER, scguns:hive, 15, 1, 1
14461, forest, biomesoplenty:seasonal_forest, MONSTER, realmrpg_demons:imp, 10, 1, 3
14462, forest, biomesoplenty:seasonal_forest, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
14463, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
14464, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
14465, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
14466, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
14467, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
14468, forest, biomesoplenty:seasonal_forest, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
14469, forest, biomesoplenty:seasonal_forest, MONSTER, scguns:redcoat, 20, 1, 1
14470, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
14471, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
14472, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
14473, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
14474, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:skeleton_demoman, 12, 1, 1
14475, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
14476, forest, biomesoplenty:seasonal_forest, MONSTER, scguns:sky_carrier, 30, 1, 1
14477, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:spirit_guide_assistant, 10, 2, 2
14478, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:spirit_guide, 16, 1, 1
14479, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
14480, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:supreme_bonescaller, 5, 1, 1
14481, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:swarmer, 11, 1, 1
14482, forest, biomesoplenty:seasonal_forest, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
14483, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:zombie_bruiser, 16, 1, 1
14484, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:zombie_clown, 10, 1, 1
14485, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:zombie_fisherman, 30, 1, 1
14486, forest, biomesoplenty:seasonal_forest, MONSTER, born_in_chaos_v1:zombie_lumberjack, 20, 1, 1
14487, forest, biomesoplenty:seasonal_forest, CREATURE, minecraft:sheep, 12, 4, 4
14488, forest, biomesoplenty:seasonal_forest, CREATURE, minecraft:chicken, 10, 4, 4
14489, forest, biomesoplenty:seasonal_forest, CREATURE, minecraft:cow, 10, 4, 4
14490, forest, biomesoplenty:seasonal_forest, CREATURE, minecraft:wolf, 10, 4, 4
14491, forest, biomesoplenty:seasonal_forest, CREATURE, minecraft:fox, 10, 2, 4
14492, forest, biomesoplenty:seasonal_forest, CREATURE, naturalist:snail, 10, 2, 3
14493, forest, biomesoplenty:seasonal_forest, CREATURE, naturalist:snake, 10, 1, 1
14494, forest, biomesoplenty:seasonal_forest, CREATURE, naturalist:bear, 10, 1, 2
14495, forest, biomesoplenty:seasonal_forest, CREATURE, naturalist:deer, 10, 1, 3
14496, forest, biomesoplenty:seasonal_forest, CREATURE, naturalist:cardinal, 10, 1, 4
14497, forest, biomesoplenty:seasonal_forest, CREATURE, naturalist:robin, 10, 1, 4
14498, forest, biomesoplenty:seasonal_forest, CREATURE, naturalist:finch, 10, 1, 4
14499, forest, biomesoplenty:seasonal_forest, CREATURE, naturalist:butterfly, 20, 1, 3
14500, forest, biomesoplenty:seasonal_forest, CREATURE, minecraft:fox, 10, 2, 4
14501, forest, biomesoplenty:seasonal_forest, CREATURE, minecraft:rabbit, 10, 2, 3
14502, forest, biomesoplenty:seasonal_forest, CREATURE, naturalist:lizard, 15, 1, 2
14503, forest, biomesoplenty:seasonal_forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
14504, forest, biomesoplenty:seasonal_forest, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
14505, forest, biomesoplenty:seasonal_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
14506, forest, biomesoplenty:seasonal_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
14507, forest, biomesoplenty:seasonal_forest, CREATURE, alexsmobs:crow, 10, 3, 5
14508, forest, biomesoplenty:seasonal_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
14509, forest, biomesoplenty:seasonal_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
14510, forest, biomesoplenty:seasonal_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
14511, forest, biomesoplenty:seasonal_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
14512, forest, biomesoplenty:seasonal_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
14513, forest, biomesoplenty:seasonal_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
14514, forest, biomesoplenty:seasonal_forest, CREATURE, scguns:supply_scamp, 10, 1, 1
14515, forest, biomesoplenty:seasonal_forest, CREATURE, born_in_chaos_v1:thornshell_crab, 10, 1, 1
14516, forest, biomesoplenty:seasonal_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
14517, forest, biomesoplenty:seasonal_forest, AMBIENT, minecraft:bat, 10, 8, 8
14518, forest, biomesoplenty:seasonal_forest, AMBIENT, naturalist:firefly, 10, 2, 3
14519, forest, biomesoplenty:seasonal_forest, AMBIENT, crittersandcompanions:leaf_insect, 14, 1, 1
14520, forest, biomesoplenty:seasonal_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
14521, forest, biomesoplenty:seasonal_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
14522, forest, biomesoplenty:seasonal_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
14523, forest, biomesoplenty:seasonal_forest, UNDERGROUND_WATER_CREATURE, seadwellers:mermorph_cavern, 10, 1, 1
14524, forest, biomesoplenty:seasonal_forest, WATER_CREATURE, born_in_chaos_v1:corpse_fish, 10, 1, 5
14525, forest, biomesoplenty:seasonal_forest, WATER_CREATURE, born_in_chaos_v1:glutton_fish, 5, 1, 1
14526, forest, biomesoplenty:seasonal_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
14527, forest, biomesoplenty:seasonal_forest, rascals, friendsandfoes:rascal, 10, 1, 1
14528, forest, biomesoplenty:seasonal_orchard, MONSTER, minecraft:spider, 80, 4, 4
14529, forest, biomesoplenty:seasonal_orchard, MONSTER, minecraft:zombie, 80, 4, 4
14530, forest, biomesoplenty:seasonal_orchard, MONSTER, minecraft:zombie_villager, 10, 1, 1
14531, forest, biomesoplenty:seasonal_orchard, MONSTER, minecraft:skeleton, 80, 4, 4
14532, forest, biomesoplenty:seasonal_orchard, MONSTER, minecraft:creeper, 80, 4, 4
14533, forest, biomesoplenty:seasonal_orchard, MONSTER, minecraft:slime, 80, 4, 4
14534, forest, biomesoplenty:seasonal_orchard, MONSTER, minecraft:enderman, 5, 1, 4
14535, forest, biomesoplenty:seasonal_orchard, MONSTER, minecraft:witch, 5, 1, 1
14536, forest, biomesoplenty:seasonal_orchard, MONSTER, alexsmobs:centipede_head, 10, 1, 1
14537, forest, biomesoplenty:seasonal_orchard, MONSTER, alexsmobs:farseer, 30, 1, 1
14538, forest, biomesoplenty:seasonal_orchard, MONSTER, alexsmobs:murmur, 10, 1, 1
14539, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:baby_skeleton, 5, 1, 1
14540, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:barrel_zombie, 16, 1, 1
14541, forest, biomesoplenty:seasonal_orchard, MONSTER, quark:toretoise, 20, 2, 4
14542, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:bloody_gadfly, 16, 1, 1
14543, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:bonescaller, 5, 1, 1
14544, forest, biomesoplenty:seasonal_orchard, MONSTER, realmrpg_demons:chort, 10, 1, 2
14545, forest, biomesoplenty:seasonal_orchard, MONSTER, scguns:cog_knight, 25, 1, 1
14546, forest, biomesoplenty:seasonal_orchard, MONSTER, scguns:cog_minion, 0, 0, 0
14547, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:corpse_fly, 15, 1, 3
14548, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:dark_vortex, 10, 1, 1
14549, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
14550, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:decrepit_skeleton, 45, 1, 1
14551, forest, biomesoplenty:seasonal_orchard, MONSTER, realmrpg_demons:demon, 10, 1, 3
14552, forest, biomesoplenty:seasonal_orchard, MONSTER, realmrpg_demons:demon_lord, 10, 1, 1
14553, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:dire_hound_leader, 10, 1, 1
14554, forest, biomesoplenty:seasonal_orchard, MONSTER, scguns:dissident, 20, 1, 1
14555, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:door_knight, 13, 1, 1
14556, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:dread_hound, 15, 3, 5
14557, forest, biomesoplenty:seasonal_orchard, MONSTER, realmrpg_wyrms:ender_wyrm, 10, 1, 3
14558, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 10, 1, 1
14559, forest, biomesoplenty:seasonal_orchard, MONSTER, scguns:hive, 15, 1, 1
14560, forest, biomesoplenty:seasonal_orchard, MONSTER, realmrpg_demons:imp, 10, 1, 3
14561, forest, biomesoplenty:seasonal_orchard, MONSTER, realmrpg_demons:imp_guard, 10, 1, 3
14562, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:lifestealer, 5, 1, 1
14563, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:missioner, 5, 1, 1
14564, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:mr_pumpkin, 13, 1, 3
14565, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:nightmare_stalker, 5, 1, 1
14566, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:phantom_creeper, 10, 1, 1
14567, forest, biomesoplenty:seasonal_orchard, MONSTER, realmrpg_wyrms:red_wyrm, 10, 1, 1
14568, forest, biomesoplenty:seasonal_orchard, MONSTER, scguns:redcoat, 20, 1, 1
14569, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:restless_spirit, 20, 1, 1
14570, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:seared_spirit, 10, 1, 1
14571, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:siamese_skeletons, 16, 1, 1
14572, forest, biomesoplenty:seasonal_orchard, MONSTER, born_in_chaos_v1:sir_pumpkinhead, 5, 1, 1
